time,user_name,user_color,message
108,harbingerwan,#1E90FF,"!plush"
109,tacoprincessarts,#FF69B4,"!plush"
109,cuzzy_23,#8A2BE2,"!plush"
109,itstobias,#1E90FF,"Hi Cerber!"
110,yetanotherpeter,,"!plush"
110,pandanubex,#FF0000,"Listening"
111,nazuna2502,#FF69B4,"!plush"
111,l0kiks,#FEAB05,"vibee"
112,thatoneguy_mp4,#FF0000,"!plush"
114,whiskey_metal_guardian,#666FFF,"hiii"
114,cabbagewan,#FF0000,"!boost"
115,ticklymoo,#FF69B4,"!plush"
116,hundred_leaf_orchid,#9ACD32,"!plush"
117,archii__maniak,#1E90FF,"cerbyHype cerbyHype cerbyHype cerbyHype"
118,racecarpantsy,#1E90FF,"!plush"
121,jurrasicpotato2010,#1E90FF,"!plush"
122,doomsailor1,#FF0000,"Listening"
122,plasmolewan,#8A2BE2,"sitt"
128,waryax_,#9D2460,"!plush"
129,streamelements,#5B99FF,"We're giving away a Cerby plush today! cerbyRave2 Enter qualifying marble races throughout the stream and earn points based on your position! Open to anywan who's followed for at least a month cerbyLove"
129,nazuna2502,#FF69B4,"Listening"
131,itstobias,#1E90FF,"!boost the !plush"
133,leewan11,#1E90FF,"Listening"
135,whiskey_metal_guardian,#666FFF,"vibee Thinking cerbyMILC Thinking2"
137,bbbreezyyy,#398C9F,"NOWAYING it worked"
138,fujiko987,#00FF7F,"!plush"
139,gaan22,#D2691E,"!play"
143,talmiior,#FF69B4,"!plush"
143,mirveus,#FF0000,"hiii"
144,harbingerwan,#1E90FF,"!Tellthestreamersheiscute"
149,fujiko987,#00FF7F,"vibee Thinking  cerbyMILC   Thinking2"
150,bloody_knight123,#2E8B57,"vibee"
152,godlywan19,#1E90FF,"vibee Thinking cerbyMILC Thinking2"
153,officerpug32,#00FF7F,"Listening"
153,graygamiku,#5F9EA0,"vibee"
155,tantoniops,#E4FF00,"Today is my chance to get a cerby plush"
156,talmiior,#FF69B4,"vibee"
157,tacoprincessarts,#FF69B4,"!followage"
160,rudywan,#8200FB,"vibee"
160,krysanthema,#662E6A,"!plush"
162,aaw_doctor_snake,#FF4500,"vibee Thinking  cerbyMILC   Thinking2"
163,chuck1715,#BAD42A,"vedalWave cerbyBounce"
165,l0kiks,#FEAB05,"vibee Thinking cerbyMILC Thinking2"
167,redflames,#FF69B4,"Pepegaphone Highlight my !plush"
169,vi_of_sloth,#8A2BE2,"vibee"
171,harbingerwan,#1E90FF,"YES To see you, always"
171,noobcadman,,"!plush"
172,raccoon14g,#008000,"vibee"
176,node08,#0000FF,"I wish Porter Robinson was real"
176,cuzzy_23,#8A2BE2,"vibee"
176,pochipx,#5F9EA0,"vibee"
177,kyasulfwan,#8A2BE2,"!plush"
178,ssilk_11,#8A2BE2,"vibee"
179,fujiko987,#00FF7F,"vibee"
179,mr_mcpippens,#8A2BE2,"vibee"
180,ggo_leoknightis,,"!plush"
182,moonygoose,,"vibee"
184,ggo_leoknightis,,"vibee"
187,doomsailor1,#FF0000,"vibee"
189,fedstra89,,"vibee"
190,cutiemegane,#9ACD32,"CutieMegane subscribed at Tier 1. They've subscribed for 4 months! cerber is cute mhm pass it on"
194,doodles196,,"!plush"
195,kevinplaysminecraft1,,"mhm"
196,projecteurus,#1E90FF,"vibee"
196,krysanthema,#662E6A,"mhm"
196,l3g3nd1996x,#1E90FF,"!plush"
197,flamingmagmafish,,"vibee"
198,graygamiku,#5F9EA0,"vibee cerbyCozy cerbyMILC"
199,tosakii2,,"vibee"
200,rudywan,#8200FB,"mhm"
203,fedstra89,,"mhm"
204,corwan_64,#4F78F8,"vibee"
204,plasmolewan,#8A2BE2,"Very mhm sad i had to miss so many streams the past few weeks honestly. good luck minawan"
205,ed209obesepug,#D2691E,"cerbyMinaBounce cerbyMinaBounce cerbyMinaBounce"
205,suspicious_avacado7,#2E8B57,"cerbyWave minawan vibee"
210,fujiko987,#00FF7F,"cerber is cute mhm pass it on"
212,racecarpantsy,#1E90FF,"this is making me a bit emotional"
212,wivboo,#FF8100,"how could it end tomorrow"
214,nvrgonnafindme,#DAA520,"mhm"
215,nazuna2502,#FF69B4,"mhm"
219,santi000wan,#00FF7F,"vibee"
232,mirveus,#FF0000,"vibee"
235,vi_of_sloth,#8A2BE2,"vibee"
238,kulpkulpy,#2E8B57,"vibee"
241,kaskobe12,#FF0000,"vibee"
242,yetanotherpeter,,"vibee"
246,mr_mcpippens,#8A2BE2,"cerbyMILC"
247,kizunekiraaa,,"meow"
248,fujiko987,#00FF7F,"vibe"
248,l0kiks,#FEAB05,"vibee"
249,nuclearwargames,,"vibee"
250,fujiko987,#00FF7F,"vibee"
251,doomsailor1,#FF0000,"Listening"
252,harbingerwan,#1E90FF,"vibee"
253,warmfish98777,,"vibee"
254,gaan22,#D2691E,"vibee"
256,officerpug32,#00FF7F,"vibee"
259,nazuna2502,#FF69B4,"vibee"
261,ciejam,#1E90FF,"vibee"
265,zboyph,#2E8B57,"vibee"
266,mr_mcpippens,#8A2BE2,"cerbyMILC cerbyMinaJam WDM cerbyMinaJam cerbyMILC cerbyMinaJam WDM cerbyMinaJam WDM cerbyMinaJam cerbyMinaJam WDM cerbyBounce WDM cerbyMinaJam WDM cerbyMinaJam WDM cerbyMinaJam WDM cerbyMILC WDM cerbyMinaJam WDM cerbyMILC"
270,harbingerwan,#1E90FF,"clapp clapr"
271,plasmolewan,#8A2BE2,"cerbyCozy"
271,graygamiku,#5F9EA0,"clapx"
274,l0kiks,#FEAB05,"clapo"
274,godlywan19,#1E90FF,"clapb"
274,doomsailor1,#FF0000,"clapr"
274,fujiko987,#00FF7F,"cerbyWAN cerbyTail"
276,yetanotherpeter,,"clapb"
277,mr_mcpippens,#8A2BE2,"you're the best cerber cerbyHeart"
280,kizunekiraaa,,"meow"
282,fujiko987,#00FF7F,"clapy"
283,joshzy_,#00FF7F,"clapb"
283,graygamiku,#5F9EA0,"what a treat cerbyCozy"
284,ed209obesepug,#D2691E,"cerbyHeart"
284,bloody_knight123,#2E8B57,"clapg"
285,harbingerwan,#1E90FF,"I knew you were warming up, but I couldn't resist to sing along cerbyLUL"
285,projecteurus,#1E90FF,"clapb"
288,aaw_doctor_snake,#FF4500,"clapo best way to start stream"
297,fujiko987,#00FF7F,"@Harbingerwan cerbySoCute"
298,doomsailor1,#FF0000,"cerbyMinaJam"
299,kevinplaysminecraft1,,"og"
299,天国の銀鴉 (yatagarasu24),#FF69B4,"Birthday doggo"
300,rudywan,#8200FB,"juh"
301,joshzy_,#00FF7F,"wesley164SquibBooty wesley164SquibBooty wesley164SquibBooty wesley164SquibBooty wesley164SquibBooty wesley164SquibBooty"
301,kevinplaysminecraft1,,"Pog"
302,pandanubex,#FF0000,"juh"
303,officerpug32,#00FF7F,"ok"
304,talmiior,#FF69B4,"YYAAAAAA"
306,harbingerwan,#1E90FF,"ok"
306,hundred_leaf_orchid,#9ACD32,"elioWormierave"
307,kevinplaysminecraft1,,"NOTED"
308,joshzy_,#00FF7F,"wesley164Howdy wesley164Howdy wesley164Howdy wesley164Howdy wesley164Howdy wesley164Howdy wesley164Howdy"
308,aaw_doctor_snake,#FF4500,"cerbyMinaJam"
310,plasmolewan,#8A2BE2,"minaGyatt"
312,vi_of_sloth,#8A2BE2,"ok"
313,tacoprincessarts,#FF69B4,"cerbySpin"
313,l0kiks,#FEAB05,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
313,ed209obesepug,#D2691E,"cerbyBounce cerbyBounce cerbyBounce cerbyBounce cerbyBounce cerbyHeart cerbyMinaLove"
315,cuzzy_23,#8A2BE2,"cerbyMinaJam"
318,droidicus,#0000FF,"minaClap"
318,godlywan19,#1E90FF,"cerbyMinaJam"
320,mirveus,#FF0000,"cerbyMinaBounce"
320,merit_uk,#E40F45,"cerbyMinaJam"
321,harbingerwan,#1E90FF,"WICKED cerberOnline WICKED"
325,suspicious_avacado7,#2E8B57,"juh WDM juh WDM juh WDM juh WDM juh WDM juh WDM juh WDM"
325,droidicus,#0000FF,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
325,mirveus,#FF0000,"cerbyMinaJam"
326,cerbervt,#8A2BE2,"Starting in 7 mins cerbyWaggy Thanks for waiting wanderful Minawan, get comfy and grab a snack/drink!! cerbyLove cerbySpin"
326,ravensgrave27,,"Thank you for singing cerbyMinaWave"
327,officerpug32,#00FF7F,"cerbyMinaJam"
327,talmiior,#FF69B4,"LETSGO"
327,chuck1715,#BAD42A,"cerbyMinaJam"
336,fedstra89,,"cerbyMinaJam cerbyMinaBounce cerbyMinaJam cerbyMinaBounce"
339,rez0n11,#8A2BE2,"cerberOnline"
340,mr_mcpippens,#8A2BE2,"cerbySoCute"
342,tourtle_,,"cerbyMinaJam"
348,fujiko987,#00FF7F,"LETSGO"
351,vulpicula,#00FF7F,"cerbyMinaExcited cerbyMinaExcited cerbyMinaExcited cerbyMinaExcited cerbyMinaExcited"
355,gaan22,#D2691E,"GrilledCheese eGuitarTime"
374,hede4n,#FF0000,"cerberOnline"
376,joshzy_,#00FF7F,"3/11 ads after already seeing 6 is crazy"
379,raupevt,#4DF24A,"cerbySpin cerbySpin cerbySpin"
385,gavin_april_27,#DAA520,"hi cerber"
388,gavin_april_27,#DAA520,"hi minawans"
398,diablofan334,#1E90FF,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
401,lazarluddite,#00FF7F,"cerbyWanwan cerbyBounce"
402,primal_cookie,#1E90FF,"hiii minawan"
407,warmfish98777,,"ohyea"
411,wrzlprnft,#9C2542,"hellolo shksWave"
417,tech0s,#FF69B4,"EDM YES eGuitarTime WDM  cerbyMinaJam   EDM YES eGuitarTime WDM  cerbyMinaJam   EDM YES eGuitarTime WDM  cerbyMinaJam   EDM YES eGuitarTime WDM  cerbyMinaJam   EDM YES eGuitarTime WDM  cerbyMinaJam"
423,blu_jay22,#0000FF,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
425,timploe,,"hiii"
427,custus1,#8A2BE2,"cerbyMinaJam cerbyMinaJam cerbyMinaJam"
431,gavin_april_27,#DAA520,"EDM YES eGuitarTime WDM cerbyMinaJam"
433,stecky3333,#FF0000,"!plush"
437,ed209obesepug,#D2691E,"cerbyMinaWave cerbyMinaWave cerbyMinaWave cerbyMinaLove"
440,myojin199,#FF0000,"hiii Minawan"
442,fujiko987,#00FF7F,"cerbyMinaJam cerbyMinaBounce cerbyMinaJam cerbyMinaBounce cerbyMinaJam cerbyMinaBounce cerbyMinaJam cerbyMinaBounce cerbyMinaJam"
443,l0kiks,#FEAB05,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
443,cutiemegane,#9ACD32,"!plush"
444,empireheree,#DAA520,"hiii Minawan"
446,lazarluddite,#00FF7F,"Tomorrow"
447,tumpie2680,#9ACD32,"hiii  minawan"
451,gavin_april_27,#DAA520,"cerbyMinaWave cerbyMinaBlush cerbyMinaWave cerbyMinaBlush"
452,bolivartrask,#FF0000,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
453,danidostuff,,"cerbyBounce cerbyBounce cerbyBounce cerbyBounce"
455,fujiko987,#00FF7F,"EDM YES eGuitarTime WDM  cerbyMinaJam   EDM YES eGuitarTime WDM  cerbyMinaJam   EDM YES eGuitarTime WDM  cerbyMinaJam   EDM YES eGuitarTime WDM  cerbyMinaJam   EDM YES eGuitarTime WDM  cerbyMinaJam"
459,synderwan,#FF4500,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
459,danidostuff,,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
459,cuzzy_23,#8A2BE2,"cerbyMinaLove"
462,kevinplaysminecraft1,,"mhm"
469,empireheree,#DAA520,"!plush"
470,everblane,#5F9EA0,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
474,yenyaliion,,"!plush"
475,hustling_rock,,"cerbyMinaLove"
477,joshzy_,#00FF7F,"!plush"
477,abe3k,,"vedalCheer vedalEvilCheer vedalCheer vedalCheer"
482,aaw_doctor_snake,#FF4500,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
491,streamelements,#5B99FF,"We're giving away a Cerby plush today! cerbyRave2 Enter qualifying marble races throughout the stream and earn points based on your position! Open to anywan who's followed for at least a month cerbyLove"
492,synderwan,#FF4500,"!boost"
494,danidostuff,#FF69B4,"cerbyWave"
498,吉岡拳法 (yoshiokakenhou),,"cerberOnline"
498,streamelements,#5B99FF,"We're giving away a Cerby plush today! cerbyRave2 Enter qualifying marble races throughout the stream and earn points based on your position! Open to anywan who's followed for at least a month cerbyLove"
498,streamelements,#5B99FF,"@TacoPrincessArts, something went wrong while checking the followage, please try again later"
500,rosrwan,#D59BAA,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
504,whiskey_metal_guardian,#666FFF,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
510,danidostuff,#FF69B4,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
511,raccoon14g,#008000,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
515,controlultdefeat,#B22222,"!boost"
523,zboyph,#2E8B57,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
524,moonygoose,,"cerbyCozy"
528,danidostuff,#FF69B4,"cerbyMinaJam"
532,danidostuff,#FF69B4,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
533,dizzzario,#FF69B4,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
534,timoel_1976,#FF0000,"!plush"
534,streamelements,#5B99FF,"We're giving away a Cerby plush today! cerbyRave2 Enter qualifying marble races throughout the stream and earn points based on your position! Open to anywan who's followed for at least a month cerbyLove"
535,whiskey_metal_guardian,#666FFF,"!wokage"
540,doritonaut,#E69516,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
542,bloody_knight123,#2E8B57,"cerbyMinaJam"
547,willowofwhispers,#A5DDFF,"hiii"
551,harbingerwan,#1E90FF,"eGuitarTime cerberOnline eGuitarTime"
552,synderwan,#FF4500,"hiii"
564,pershi__,#8A2BE2,"YES eGuitarTime"
568,controlultdefeat,#B22222,"!boost ͏"
571,mr_mcpippens,#8A2BE2,"cerbyMinaJam"
575,rez0n11,#8A2BE2,"WDM YES eGuitarTime EDM"
576,synderwan,#FF4500,"!Cerberiscute"
579,l0kiks,#FEAB05,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
581,onlyonepoint,,"cerbyMinaJam"
582,graygoo_anto,#5F9EA0,"hiiiiii"
587,rosrwan,#D59BAA,"!buhflipexplodes cerbyWaggy"
589,mr_mcpippens,#8A2BE2,"day heckin' 70, what an amazing dawg"
592,raydismay,#9ACD32,"cerbyZoomies"
592,rosrwan,#D59BAA,"buhFlipExplode"
593,j3n0,#FF0000,"hiii everywan"
600,mr_mcpippens,#8A2BE2,"!riggedracemodswin"
621,bouttobackrupt,#D2691E,"Hiii"
634,synderwan,#FF4500,"!win"
635,raccoon14g,#008000,"@Mr_McPippens cerbyWeep"
636,bigbootydaddyog,,"glooom5ADS"
643,aaw_doctor_snake,#FF4500,"@Mr_McPippens D:"
643,danidostuff,#FF69B4,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
647,rosrwan,#D59BAA,"@Mr_McPippens unknown command"
648,mr_mcpippens,#8A2BE2,"4Evil"
649,whiskey_metal_guardian,#666FFF,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
650,pershi__,#8A2BE2,"YES eGuitarTime"
652,synderwan,#FF4500,"@Mr_McPippens D:"
675,plasmolewan,#8A2BE2,"sitt"
679,l0kiks,#FEAB05,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
684,ed209obesepug,#D2691E,"cerbyBounce cerbySpin cerbyBounce cerbySpin cerbyBounce"
686,rudywan,#8200FB,"@Mr_McPippens !banpippensowo"
694,gavin_april_27,#DAA520,"sitt Waiting"
696,mr_mcpippens,#8A2BE2,"D:"
703,mr_mcpippens,#8A2BE2,"!banpippensowo"
706,rudywan,#8200FB,"@Mr_McPippens !unbanpippensowo"
708,bright_nothingdizznuts,#B22222,"Am so exited to be back here"
710,gavin_april_27,#DAA520,"!lookUp"
711,mr_mcpippens,#8A2BE2,"wheyyy"
711,bright_nothingdizznuts,#B22222,"bunnyw14PipClap"
716,controlultdefeat,#B22222,"!boost"
716,graygamiku,#5F9EA0,"Graygamiku gifted a Tier 3 sub to cherriblyss! They have given 8104 Gift Subs in the channel! "
717,sanggowan,#FF0000,"cerberOnline"
717,itstobias,#1E90FF,"!supersecretmarblesuperspeedsupercommand"
717,trollanderror,#8A2BE2,"!plush"
717,streamelements,#5B99FF,"We're giving away a Cerby plush today! cerbyRave2 Enter qualifying marble races throughout the stream and earn points based on your position! Open to anywan who's followed for at least a month cerbyLove"
724,l0kiks,#FEAB05,"pogs T3"
725,godlywan19,#1E90FF,"pogs"
726,rudywan,#8200FB,"pogs"
729,rudywan,#8200FB,"T3"
729,aaw_doctor_snake,#FF4500,"pogs"
729,synderwan,#FF4500,"pogs"
731,primal_cookie,#1E90FF,"pogs"
732,onlyonepoint,,"pogs"
732,bright_nothingdizznuts,#B22222,"pogs"
733,gavin_april_27,#DAA520,"HOLY T3"
736,nazuna2502,#FF69B4,"pogs"
736,kevinplaysminecraft1,,"Pog T3"
738,lotsoluna,#FF69B4,"pogs"
739,bright_nothingdizznuts,#B22222,"vibee"
741,graygamiku,#5F9EA0,"fixed cerbyCozy"
744,zboyph,#2E8B57,"pogs"
745,kevinplaysminecraft1,,"mhm"
749,suspicious_avacado7,#2E8B57,"pogs"
751,bright_nothingdizznuts,#B22222,"Pogs"
755,rudywan,#8200FB,"@Graygamiku SoCute"
756,ciejam,#1E90FF,"pogs"
757,bright_nothingdizznuts,#B22222,"pogs"
774,bright_nothingdizznuts,#B22222,"Juh"
778,hey_its_goku_fr,,"Hey it's me, Goku"
783,bright_nothingdizznuts,#B22222,"juh"
786,el3mentbacon,#9ACD32,"pogs"
789,rudywan,#8200FB,"@hey_its_goku_fr hiii goku"
799,bright_nothingdizznuts,#B22222,"pogs"
805,cabbagewan,#FF0000,"@hey_its_goku_fr hiii Goku."
807,mirveus,#FF0000,"PANIC"
819,itstobias,#1E90FF,"@hey_its_goku_fr cerbyMinaWave"
831,zboyph,#2E8B57,"Goku cerbyPoint"
832,kyasulfwan,#8A2BE2,"hiii"
832,gavin_april_27,#DAA520,"hiii"
832,synderwan,#FF4500,"hiii"
833,l0kiks,#FEAB05,"hiii"
833,rudywan,#8200FB,"hiii"
833,wafan,#6C0000,"hiii"
833,lotsoluna,#FF69B4,"hiii"
833,gaan22,#D2691E,"hiii"
833,doomsailor1,#FF0000,"hiii"
833,sanggowan,#FF0000,"hiii"
833,primal_cookie,#1E90FF,"hiii"
834,godlywan19,#1E90FF,"hiii"
834,kevinplaysminecraft1,,"Pog ?"
835,furrydan2,#9ACD32,"hiii"
836,officerpug32,#00FF7F,"hiii"
836,dalecarliaastro,#FF0000,"hiii"
836,harbingerwan,#1E90FF,"Listening I hear an angel"
837,hede4n,#FF0000,"hiii"
837,mr_mcpippens,#8A2BE2,"WDM YES eGuitarTime cerbyMILC WDM"
837,cosmicisstardust,#00FF7F,"hiii"
838,zboyph,#2E8B57,"hiii"
838,fedstra89,,"hiii"
839,joxxy0,,"cerbyRave1"
839,nuclearwargames,,"hiii"
840,controlultdefeat,#B22222,"!boost ͏"
840,roguekh,,"hiii"
840,whiskey_metal_guardian,#666FFF,"hiii"
