time,user_name,user_color,message
120,harbingerwan,#1E90FF,"WICKED cerberOnline WICKED"
120,pilami_la,#FF69B4,"cerberOnline"
126,gavin_april_27,#DAA520,"cerbyMinaExcited"
126,crossbow7734,#DAA520,"vedalCheer MARBLES ON STREAM vedalEvilCheer"
138,j3n0,#FF0000,"oh yeahhh cerberOnline eGuitarTime"
161,hundred_leaf_orchid,#9ACD32,"elioWormierave"
161,eichetridice,#FF4500,"hiii"
161,wiwikl,#FF7F50,"cerbyWaggy cerbyWaggy cerbyWaggy cerbyWaggy"
163,chibiwaka,#05897F,"cerbyCool"
164,zgnb743,,"hiii"
181,roguekh,,"hiii"
182,wiwikl,#FF7F50,"hiii"
184,kyura64,#1E90FF,"hiii"
184,naomi37,#FF69B4,"Hello~"
189,vortexcat99,#FF7F50,"hiii everywan!"
194,nuclearwargames,,"hiii"
197,potatoo522,,"Hello in Belarus"
198,naomi37,#FF69B4,"cerbyMinaWave"
204,myojin199,#FF0000,"hiii Minawan"
204,holdingterror,#9ACD32,"hiii"
205,bloody_knight123,#2E8B57,"hiii"
212,doomsailor1,#FF0000,"!boost"
212,streamelements,#5B99FF,"Cerber is cute mhm"
216,dgd_gabgobie,,"hiii"
225,l0kiks,#FEAB05,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam  ͏"
232,holdingterror,#9ACD32,"Cerber is cute mhm pass it on"
243,vortexcat99,#FF7F50,"cerbyWanwan cerbyWanwan"
246,blackniks,#0000FF,"hiii cerberNuzzle cerbr sitt"
254,blackniks,#0000FF,"Cerber is cute mhm pass it on"
262,graded_s,#00FF7F,"cerberOnline"
271,vortexcat99,#FF7F50,"Cerber is cute mhm pass it on"
276,godlywan19,#1E90FF,"Cerber is cute mhm pass it on"
277,l0kiks,#FEAB05,"Cerber is cute mhm pass it on"
281,qorgle,#FF69B4,"cerberOnline"
286,yabts,,"Cerber is cute mhm pass it on"
286,j3n0,#FF0000,"Cerber is cute mhm pass it on"
287,nibblefern,#008000,"Cerber is cute mhm pass it on"
291,unmoon,#000000,"Cerber is cute mhm pass it on"
296,graded_s,#00FF7F,"Cerber is cute mhm pass it on"
304,alex_tthunder,#DAA520,"Cerber is cute mhm pass it on"
309,unmoon,#000000,"!plu"
312,baphomerenecrovalis,#FF0000,"Cerber is cute mhm pass it on"
312,acraft001,#00FF7F,"Cerber is cute mhm pass it on"
314,unmoon,#000000,"cerbyMinaDoko"
319,penguinpy,#5F9EA0,"Through Outer Wilds, our journey’s begun,  Marbles all day, never-ending fun!  Grateful for the stream and Minawan!  Cerber is cute mhm pass it on."
320,我家貓貓最可愛 (michael010306),#FF4500,"Cerber is cute mhm pass it on"
320,shn3_,#5F9EA0,"Cerber is cute mhm pass it on"
325,bloody_knight123,#2E8B57,"Cerber is cute mhm pass it on"
328,s1ngle_dad,#FF0000,"Cerber is cute mhm pass it on"
333,cabbagewan,#FF0000,"@Unmoon plu mhm"
342,myojin199,#FF0000,"Cerber is cute mhm pass it on"
349,itsveru,#DAA520,"mhm"
373,unmoon,#000000,"@CabbageWan i need a plumber mhm"
375,zboyph,#2E8B57,"cerbyRave2 cerbyRave2 cerbyRave2"
379,cuzzy_23,#8A2BE2,"mhm"
381,treidek,#FF4500,"rikkuHi rikkuHi aquwaWave aquwaWave toema66 toema66 lazaCHAOS lazaCHAOS"
383,sethsalmon69420,,"hiii minawan and cerb"
389,thecupheadvt,,"Yaaaaa"
391,kevinplaysminecraft1,,"mhm mhm mhm mhm mhm mhm mhm mhm mhm mhm"
405,plasmolewan,#8A2BE2,"sitt"
405,norma1_tw,#DAA520,"cerbyRave2 cerbyRave2 cerbyRave2"
405,cabbagewan,#FF0000,"!plush"
405,streamelements,#5B99FF,"We're giving away a Cerby plush today! cerbyRave2 Enter qualifying marble races throughout the stream and earn points based on your position! Open to anywan who's followed for at least a month cerbyLove"
411,l0kiks,#FEAB05,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
413,cabbagewan,#FF0000,"mhm It lies"
420,jian_679,,"cerbyRave2"
435,vortexcat99,#FF7F50,"cerbyHug CerbyHug"
444,zgnb743,,"cerbyBounce"
450,harbingerwan,#1E90FF,"eGuitarTime cerberOnline eGuitarTime"
452,itsveru,#DAA520,"WICKED"
453,bigbigbigegg,#8A2BE2,"Cerber is cute mhm pass it on"
470,silentyami_,#FF69B4,"SilentYami_ subscribed at Tier 1. They've subscribed for 17 months, currently on a 17 month streak! BOOP"
478,corwan_64,#4F78F8,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
484,l0kiks,#FEAB05,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
484,fujiko987,#00FF7F,"cerbyRave2 cerbyRave2 cerbyRave2 cerbyRave2 cerbyRave2"
496,merit_uk,#E40F45,"Merit_UK subscribed at Tier 1. They've subscribed for 13 months! CerbyRoach"
506,doomsailor1,#FF0000,"cerbyMinaJam"
515,synderwan,#FF4500,"CerbyRoach"
530,vortexcat99,#FF7F50,"CerbyRoach"
540,corwan_64,#4F78F8,"dogeDance"
540,sethsalmon69420,,"!wan"
542,norma1_tw,#DAA520,"CerbyRoach"
548,bloody_knight123,#2E8B57,"CerbyRoach"
551,crossbow7734,#DAA520,"CerbyRoach"
555,synderwan,#FF4500,"!boost"
555,streamelements,#5B99FF,"Cerber is cute mhm"
570,l0kiks,#FEAB05,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
571,qu9ibla,#FF69B4,"Cerber is cute mhm pass it on"
572,condo__,#00FFFF,"!dlc"
572,wiwikl,#FF7F50,"Wiwikl is gifting 1 Tier 1 Subs to cerberVT's community! They've gifted a total of 81 in the channel! "
572,streamelements,#5B99FF,"No, Cerber doesn't have DLC installed for Outer Wilds and is not planning to play it yet"
572,wiwikl,#FF7F50,"Wiwikl gifted a Tier 1 sub to kseilam! "
575,zgnb743,,"ASSEMBLE"
587,nunntabs11,#1E90FF,"ASSEMBLE"
588,sethsalmon69420,,"!fish"
591,nunntabs11,#1E90FF,"Hype train"
600,holdingterror,#9ACD32,"ASSEMBLE"
600,ptsd_cat,#FF0000,"CerbyRoach"
600,fujiko987,#00FF7F,"Cerber is cute mhm pass it on"
601,iverogeevee,#00FF7F,"!fish"
606,l0kiks,#FEAB05,"Cerber is cute mhm pass it on"
607,synderwan,#FF4500,"Cerber is cute mhm pass it on"
609,fujiko987,#00FF7F,"ASSEMBLE"
610,bigbigbigegg,#8A2BE2,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
611,royal7roach,#5F9EA0,"hi everyoneee"
623,holdingterror,#9ACD32,"Waiting"
625,drsgigity,#1E90FF,"Cerber is cute mhm pass it on"
626,vortexcat99,#FF7F50,"CerbyRoach"
632,corwan_64,#4F78F8,"EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam EDM YES eGuitarTime WDM cerbyMinaJam"
637,cabbagewan,#FF0000,"@sethsalmon69420 You caught..... A minawan cerbyMinaBounce You get 13 🪙"
646,aaw_doctor_snake,#FF4500,"Cerber is cute mhm pass it on"
650,l0kiks,#FEAB05,"PANIC"
664,streamelements,#5B99FF,"Cerber is on TikTok, Twitter, YouTube, Instagram, and Discord! ♥ Go follow or she might b̶i̶t̶e̶ be sad! Σ(･口･) https://cerbervt.carrd.co/"
666,itsveru,#DAA520,"cerbyMILC cerbyMILC cerbyMILC"
668,bigbigbigegg,#8A2BE2,"hiii"
668,l0kiks,#FEAB05,"hiii"
668,pershi__,#8A2BE2,"hiii"
668,gaan22,#D2691E,"hiii"
669,godlywan19,#1E90FF,"hiii"
669,kevinplaysminecraft1,,"Pog ?"
670,doomsailor1,#FF0000,"hiii"
670,unmoon,#000000,"hiii"
670,harbingerwan,#1E90FF,"Listening I hear an angel"
671,synderwan,#FF4500,"hiii"
673,merit_uk,#E40F45,"hiii"
673,itsveru,#DAA520,"hiii"
673,plasmolewan,#8A2BE2,"hiii"
673,wafan,#6C0000,"hiii"
673,bigbigbigegg,#8A2BE2,"cerbyMinaLove"
673,vortexcat99,#FF7F50,"hiii"
674,lotsoluna,#FF69B4,"hiii"
674,solejet_,#FF69B4,"hiii"
674,dawn876,,"hi"
674,officerpug32,#00FF7F,"hiii"
674,jurrasicpotato2010,#1E90FF,"hii"
674,projecteurus,#1E90FF,"hiii"
675,roguekh,,"hiii"
675,royal7roach,#5F9EA0,"hiii"
676,harbingerwan,#1E90FF,"hiii"
676,lomonculus_,#FF0000,"hiii"
676,holdingterror,#9ACD32,"hiii"
676,iverogeevee,#00FF7F,"hiii"
676,bloody_knight123,#2E8B57,"hiii"
677,komieb,#8A2BE2,"hhaii"
677,nuclearwargames,,"hiii"
677,shn3_,#5F9EA0,"hiii"
678,poffered,,"hiii"
678,zboyph,#2E8B57,"hiii"
678,zgnb743,,"hiii"
678,d4y_d734m,,"hiii"
679,manji495,#0000FF,"hiii"
680,baphomerenecrovalis,#FF0000,"hiii"
680,flamingmagmafish,,"hiiii"
680,aaw_doctor_snake,#FF4500,"hiii"
680,j3n0,#FF0000,"oh hiii"
680,sayori_wan,#B22222,"hii"
680,penguinpy,#5F9EA0,"hiii"
682,ptsd_cat,#FF0000,"hiii"
682,teafee_,#00FF7F,"cerberOnline"
682,kwlkid38,#FF0000,"hiii"
683,thorsfeld,#8A2BE2,"hello Cerber!"
683,ego1534,,"hiii"
683,vi_of_sloth,#8A2BE2,"hiii"
683,mister_bytes,#148D68,"hiii"
684,meekpinkywoof,#FF69B4,"hiii"
684,sethsalmon69420,,"hiii DAWG"
685,dgd_gabgobie,,"hiii ͏"
685,scorpion6865,#008000,"hiii"
685,kevinplaysminecraft1,,"Pog Pog Pog Pog Pog Pog Pog Pog Pog Pog Pog Pog Pog Pog"
687,komieb,#8A2BE2,"hiii"
688,ptsd_cat,#FF0000,"hii"
689,blackniks,#0000FF,"hiii cerberNuzzle cerbr sitt"
689,roguekh,,"Yes a hypetrain. We need to keep you here for another day"
689,synderwan,#FF4500,"BOOP"
690,bigbigbigegg,#8A2BE2,"BOOP"
690,wiwikl,#FF7F50,"cerbyBounce cerbySpin cerbyBounce"
692,pilami_la,#FF69B4,"hiii"
692,hundred_leaf_orchid,#9ACD32,"hiii Minawan"
694,graded_s,#00FF7F,"BOOP"
694,nunntabs11,#1E90FF,"BOOP"
696,godlywan19,#1E90FF,"BOOP"
699,silentyami_,#FF69B4,"SilentYami_ is gifting 200 Tier 1 Subs to cerberVT's community! They've gifted a total of 2500 in the channel! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to illerayn! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to Serialdesignationsdn! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to MrIMeowgi! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to silasgc! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to EliaslovesQuark! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to egorbogg! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to leo_xxi! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to mitires987! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to michaloM0! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to dejatedeso! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to 26unit! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to zodiacsrespite! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to Rulf6! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to v4mpzai_! "
701,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to Jmegaw01! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to damonex! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to unfug1987! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to 祭心! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to Slasher0001! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to pidgeonmaster! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to rell_himself! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to HibboDude! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to neutralvision! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to Golden_Seer! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to icephoenix81! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to Reki1337! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to petzi0303! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to Xcution1! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to sLy13337! "
702,silentyami_,#FF69B4,"SilentYami_ gifted a Tier 1 sub to vixtixed! "
703,godlywan19,#1E90FF,"HOLY"
703,sethsalmon69420,,"HOLY"
703,aaw_doctor_snake,#FF4500,"HOLY"
703,kevinplaysminecraft1,,"HOLY Pog"
704,l0kiks,#FEAB05,"HOLY"
705,ptsd_cat,#FF0000,"BOOP"
706,holdingterror,#9ACD32,"HOLY"
707,penguinpy,#5F9EA0,"HOLY"
707,bloody_knight123,#2E8B57,"HOLY"
707,lotsoluna,#FF69B4,"HOLY"
708,kelo_the_green_minstrel,#008000,"HOLY 200"
708,bigbigbigegg,#8A2BE2,"HOLY WHAAAAAA"
708,krysanthema,#662E6A,"HOLY"
708,zboyph,#2E8B57,"HOLY"
708,royal7roach,#5F9EA0,"BOOP"
709,sjshack,#B22222,"hiii cerbyMinaExcited"
709,jurrasicpotato2010,#1E90FF,"HOLY"
709,pershi__,#8A2BE2,"HOLY"
709,teafee_,#00FF7F,"HOLY pogs"
709,matoro65,#8A2BE2,"HOLY"
710,zgnb743,,"cerbySpin"
712,wiwikl,#FF7F50,"HOLY"
712,仰望星空的鹹魚王 (lin0220),#DAA520,"@SilentYami_ 謝謝您的贈禮訂閱！"
712,shn3_,#5F9EA0,"HOLY"
712,gaan22,#D2691E,"HOLY"
714,treidek,#FF4500,"Holy"
714,harbingerwan,#1E90FF,"ICANT"
716,j3n0,#FF0000,"HOLY x200"
716,nunntabs11,#1E90FF,"HOLY"
716,graded_s,#00FF7F,"HOLY"
717,仰望星空的鹹魚王 (lin0220),#DAA520,"cerbyBounce cerbyBounce cerbyBounce cerbyBounce"
717,miriamflorenz,#8A2BE2,"HOLY"
717,unfug1987,#5F9EA0,"@SilentYami_ Thanks for the gift sub!"
718,norma1_tw,#DAA520,"HOLY"
718,26unit,,"thanks for teh sub yami"
718,flamingmagmafish,,"HOLY"
719,dgd_gabgobie,,"HOLY"
720,royal7roach,#5F9EA0,"@SilentYami_ Bedankt voor het Cadeau-abonnement! thanksss"
720,kwlkid38,#FF0000,"HOLY pogs"
720,baphomerenecrovalis,#FF0000,"NOWAYING"
720,tokugawaluong207,#9ACD32,"Hayo all, have a lovely day all!"
722,condo__,#00FFFF,"HOLY pogs"
722,blackniks,#0000FF,"HOLY"
723,itsveru,#DAA520,"HOLY"
724,bigbigbigegg,#8A2BE2,"NOWAYING"
728,hezoyam,#1E90FF,"@SilentYami_ Thanks for the gift sub!"
728,tokugawaluong207,#9ACD32,"Wow HOLY"
729,squibbldibb,#DAA520,"HOLY"
729,mister_bytes,#148D68,"Mister_Bytes is gifting 5 Tier 1 Subs to cerberVT's community! They've gifted a total of 55 in the channel! "
729,putinag,#FF4500,"YAMI IS BACK NOWAYING"
729,mister_bytes,#148D68,"Mister_Bytes gifted a Tier 1 sub to enxiodi! "
729,mister_bytes,#148D68,"Mister_Bytes gifted a Tier 1 sub to Red_Death183! "
729,mister_bytes,#148D68,"Mister_Bytes gifted a Tier 1 sub to brntchiknnugget! "
729,qorgle,#FF69B4,"wheyyy"
729,mister_bytes,#148D68,"Mister_Bytes gifted a Tier 1 sub to ArcticBurst! "
729,mister_bytes,#148D68,"Mister_Bytes gifted a Tier 1 sub to wolfbane8887! "
730,roguekh,,"RogueKH is gifting 5 Tier 1 Subs to cerberVT's community! They've gifted a total of 1645 in the channel! "
731,roguekh,,"RogueKH gifted a Tier 1 sub to mr_poke09! "
731,roguekh,,"RogueKH gifted a Tier 1 sub to GunningSniper4! "
731,roguekh,,"RogueKH gifted a Tier 1 sub to Aureturus! "
731,roguekh,,"RogueKH gifted a Tier 1 sub to kadessor2! "
731,roguekh,,"RogueKH gifted a Tier 1 sub to gus1qtka1517! "
732,drsgigity,#1E90FF,"HOLY feed timerwan"
732,royal7roach,#5F9EA0,"HOLY"
732,bigbigbigegg,#8A2BE2,"pogs"
732,godlywan19,#1E90FF,"cerbyHug"
733,l0kiks,#FEAB05,"pogs"
733,26unit,,"also whats going on?"
733,ptsd_cat,#FF0000,"PANIC PANIC"
735,bnp_spiffy,,"@SilentYami_ Thanks for the gift sub!"
736,sethsalmon69420,,"pogs"
737,nunntabs11,#1E90FF,"pogs"
738,silentyami_,#FF69B4,"cerbyAngy"
739,jurrasicpotato2010,#1E90FF,"pogs"
741,manji495,#0000FF,"pogs"
741,kevinplaysminecraft1,,"NOWAYING Pog NOWAYING Pog NOWAYING Pog NOWAYING Pog NOWAYING Pog NOWAYING Pog NOWAYING Pog NOWAYING Pog NOWAYING Pog"
741,synderwan,#FF4500,"pogs"
744,jason___todd,#FF0000,"@SilentYami_  thank u!!!"
744,vortexcat99,#FF7F50,"HUZZAH"
744,izzabella33,#1E90FF,"hiii"
745,クリッキーキーズ (clickykeys),,"クリッキーキーズ subscribed at Tier 1. They've subscribed for 17 months! "
745,bovokk,#8A2BE2,"hiii"
748,dawn876,,"cerbyWow"
749,itsveru,#DAA520,"AAAA"
750,classic_cone,,"WHAT DID I JUST JOIN TO???"
751,zgnb743,,"pogs"
752,corwan_64,#4F78F8,"HOLY"
753,arcticburst,#1E90FF,"@Mister_Bytes Thanks for the gift sub!"
755,putinag,#FF4500,"@classic_cone RUN"
757,graded_s,#00FF7F,"no last day for you cerber cerbyPetpet"
757,sethsalmon69420,,"HUZZAH"
758,oculn,#FF69B4,"@SilentYami_ thank you"
759,sethsalmon69420,,"HOLY"
764,krysanthema,#662E6A,"NOWAYING"
764,tokugawaluong207,#9ACD32,"Hayo @putinag bro have a good day!"
764,ptsd_cat,#FF0000,"cerbyRave1 cerbyRave1 cerbyRave2 cerbyRave2 cerbyRave1 cerbyRave cerbyRave cerbyRave2"
765,strayjoy,,"MechaCharge"
768,bigbigbigegg,#8A2BE2,"om"
770,nunntabs11,#1E90FF,"om"
773,qorgle,#FF69B4,"cerbyRave2 gotta save the cerbathon"
773,toastiest_toaster,,"LETSGO"
773,putinag,#FF4500,"@tokugawaluong207 hiii minaFlower"
776,patrock99,,"Hiiii cerbyWave cerbyBounce"
777,roguekh,,"Remember Cerber. You are stuck with us forever"
778,meekpinkywoof,#FF69B4,"@SilentYami_ Thanks for the gift sub!"
778,tokugawaluong207,#9ACD32,"@itsveru hayo veru!!!"
784,kyura64,#1E90FF,"Level 15 already"
784,すぱすぱ (spa32456),#EECB6C,"goal100"
785,ptsd_cat,#FF0000,"om"
785,kevinplaysminecraft1,,"Pog ?"
785,nunntabs11,#1E90FF,"Waiti"
786,wafan,#6C0000,"Waiting"
786,l0kiks,#FEAB05,"Waiting"
786,pershi__,#8A2BE2,"Waiting"
787,bigbigbigegg,#8A2BE2,"cerberPause"
787,godlywan19,#1E90FF,"cerberPause"
788,digitalta,#FF0000,"cerberOnline"
788,gaan22,#D2691E,"sitt"
788,solejet_,#FF69B4,"Waiting"
789,synderwan,#FF4500,"Wow! Thats a crazy gift sub, can we get some marbles on stream to celebrate? vedalEvilGiggle Cheer200"
789,rosrwan,#D59BAA,"cerberPause"
790,plasmolewan,#8A2BE2,"Waiting"
791,officerpug32,#00FF7F,"Waiting"
791,synderwan,#FF4500,"Waiting"
792,wiwikl,#FF7F50,"cerbyWaggy cerbyWaggy cerbyWaggy cerbyWaggy"
792,holdingterror,#9ACD32,"Waiting"
792,teafee_,#00FF7F,"Waiting"
792,baphomerenecrovalis,#FF0000,"sitt"
792,dgd_gabgobie,,"Waiting"
792,qorgle,#FF69B4,"Waiting"
792,bloody_knight123,#2E8B57,"Waiting"
794,aaw_doctor_snake,#FF4500,"Waiting"
795,fujiko987,#00FF7F,"Waiting"
795,nunntabs11,#1E90FF,"WICKED"
795,kevinplaysminecraft1,,"NOWAYING"
795,bigbigbigegg,#8A2BE2,"WICKED"
795,sethsalmon69420,,"Waiting"
796,l0kiks,#FEAB05,"WICKED"
796,graded_s,#00FF7F,"WICKED"
797,plasmolewan,#8A2BE2,"hiii Cerber!"
797,godlywan19,#1E90FF,"WICKED"
797,wafan,#6C0000,"WICKED"
797,harbingerwan,#1E90FF,"WICKED"
797,lotsoluna,#FF69B4,"WICKED"
797,blackniks,#0000FF,"BOOP"
797,baphomerenecrovalis,#FF0000,"WICKED"
798,gaan22,#D2691E,"WICKED"
798,pershi__,#8A2BE2,"WICKED"
798,itsveru,#DAA520,"@tokugawaluong207 cerbyMILM <3"
799,aaw_doctor_snake,#FF4500,"WICKED"
799,j3n0,#FF0000,"WICKED"
799,synderwan,#FF4500,"WICKED"
800,eichetridice,#FF4500,"WICKED"
800,dgd_gabgobie,,"WICKED"
800,fujiko987,#00FF7F,"cerbyWaggy cerbyWaggy cerbyWaggy cerbyWaggy cerbyWaggy cerbyWaggy cerbyWaggy"
801,poffered,,"WICKED"
801,solejet_,#FF69B4,"WICKED"
801,teafee_,#00FF7F,"WICKED"
801,sjshack,#B22222,"WICKED"
803,blackniks,#0000FF,"Waiting"
803,rosrwan,#D59BAA,"annytfWICKED"
